NumVertices,NumEdges,GraphType,Algorithm,StartNode,EndNode,TimeTaken(us)
210,209,Sparse,A*,0,209,34496
260,33670,Complete,Dijkstra,0,259,185060
260,33670,Complete,Floyd-Warshall,0,259,11225723
260,33670,Complete,Bellman-Ford,0,259,11240207
260,33670,Complete,A*,0,259,193288
260,33670,Complete,Dijkstra,0,259,159973
260,33670,Complete,Floyd-Warshall,0,259,11236609
260,33670,Complete,Bellman-Ford,0,259,11210412
260,33670,Complete,A*,0,259,182828
260,33670,Complete,Dijkstra,0,259,158680
260,33670,Complete,Floyd-Warshall,0,259,11298999
260,33670,Complete,Bellman-Ford,0,259,11187373
260,33670,Complete,A*,0,259,182078
260,33670,Complete,Dijkstra,0,259,159259
260,33670,Complete,Floyd-Warshall,0,259,11155309
260,33670,Complete,Bellman-Ford,0,259,11659659
260,33670,Complete,A*,0,259,184684
260,33670,Complete,Dijkstra,0,259,162137
260,33670,Complete,Floyd-Warshall,0,259,11581655
260,33670,Complete,Bellman-Ford,0,259,11295963
260,33670,Complete,A*,0,259,197988
260,33670,Complete,Dijkstra,0,259,184980
260,33670,Complete,Floyd-Warshall,0,259,11291718
260,33670,Complete,Bellman-Ford,0,259,11222108
260,33670,Complete,A*,0,259,183565
260,33670,Complete,Dijkstra,0,259,159654
260,33670,Complete,Floyd-Warshall,0,259,11205452
260,33670,Complete,Bellman-Ford,0,259,11285101
260,33670,Complete,A*,0,259,183149
260,33670,Complete,Dijkstra,0,259,160202
260,33670,Complete,Floyd-Warshall,0,259,11106053
260,33670,Complete,Bellman-Ford,0,259,11202466
260,33670,Complete,A*,0,259,183745
260,33670,Complete,Dijkstra,0,259,179248
260,33670,Complete,Floyd-Warshall,0,259,11477500
260,33670,Complete,Bellman-Ford,0,259,12146712
260,33670,Complete,A*,0,259,204930
260,33670,Complete,Dijkstra,0,259,171167
260,33670,Complete,Floyd-Warshall,0,259,11300033
260,33670,Complete,Bellman-Ford,0,259,11143369
260,33670,Complete,A*,0,259,188390
260,13497,Connected,Dijkstra,0,259,116224
260,13497,Connected,Floyd-Warshall,0,259,12933451
260,13497,Connected,Bellman-Ford,0,259,11354454
260,13497,Connected,A*,0,259,341354
260,13497,Connected,Dijkstra,0,259,118030
260,13497,Connected,Floyd-Warshall,0,259,12845841
260,13497,Connected,Bellman-Ford,0,259,11927030
260,13497,Connected,A*,0,259,388461
260,13497,Connected,Dijkstra,0,259,129943
260,13497,Connected,Floyd-Warshall,0,259,13400795
260,13497,Connected,Bellman-Ford,0,259,11205919
260,13497,Connected,A*,0,259,338644
260,13497,Connected,Dijkstra,0,259,119895
260,13497,Connected,Floyd-Warshall,0,259,13100300
260,13497,Connected,Bellman-Ford,0,259,11238943
260,13497,Connected,A*,0,259,340570
260,13497,Connected,Dijkstra,0,259,133717
260,13497,Connected,Floyd-Warshall,0,259,13606652
260,13497,Connected,Bellman-Ford,0,259,11298061
260,13497,Connected,A*,0,259,339533
260,13497,Connected,Dijkstra,0,259,118350
260,13497,Connected,Floyd-Warshall,0,259,12977839
260,13497,Connected,Bellman-Ford,0,259,12097799
260,13497,Connected,A*,0,259,364410
260,13497,Connected,Dijkstra,0,259,132129
260,13497,Connected,Floyd-Warshall,0,259,14242263
260,13497,Connected,Bellman-Ford,0,259,11436560
260,13497,Connected,A*,0,259,346540
260,13497,Connected,Dijkstra,0,259,121148
260,13497,Connected,Floyd-Warshall,0,259,13126194
260,13497,Connected,Bellman-Ford,0,259,11293638
260,13497,Connected,A*,0,259,337644
260,13497,Connected,Dijkstra,0,259,118922
260,13497,Connected,Floyd-Warshall,0,259,13113905
260,13497,Connected,Bellman-Ford,0,259,11279263
260,13497,Connected,A*,0,259,359638
260,13497,Connected,Dijkstra,0,259,119899
260,13497,Connected,Floyd-Warshall,0,259,13093574
260,13497,Connected,Bellman-Ford,0,259,11242968
260,13497,Connected,A*,0,259,335101
260,259,Sparse,Dijkstra,0,259,89261
260,259,Sparse,Floyd-Warshall,0,259,7740627
260,259,Sparse,Bellman-Ford,0,259,11293339
260,259,Sparse,A*,0,259,57641
260,259,Sparse,Dijkstra,0,259,98006
260,259,Sparse,Floyd-Warshall,0,259,7623818
260,259,Sparse,Bellman-Ford,0,259,11295638
260,259,Sparse,A*,0,259,51784
260,259,Sparse,Dijkstra,0,259,100761
260,259,Sparse,Floyd-Warshall,0,259,8232486
260,259,Sparse,Bellman-Ford,0,259,12238842
260,259,Sparse,A*,0,259,55769
260,259,Sparse,Dijkstra,0,259,89148
260,259,Sparse,Floyd-Warshall,0,259,8446210
260,259,Sparse,Bellman-Ford,0,259,12398373
260,259,Sparse,A*,0,259,70705
260,259,Sparse,Dijkstra,0,259,98984
260,259,Sparse,Floyd-Warshall,0,259,8862905
260,259,Sparse,Bellman-Ford,0,259,12208855
260,259,Sparse,A*,0,259,52840
260,259,Sparse,Dijkstra,0,259,90917
260,259,Sparse,Floyd-Warshall,0,259,8245038
260,259,Sparse,Bellman-Ford,0,259,12370031
260,259,Sparse,A*,0,259,58317
260,259,Sparse,Dijkstra,0,259,99300
260,259,Sparse,Floyd-Warshall,0,259,8503091
260,259,Sparse,Bellman-Ford,0,259,12315008
260,259,Sparse,A*,0,259,57418
260,259,Sparse,Dijkstra,0,259,96348
260,259,Sparse,Floyd-Warshall,0,259,8221880
260,259,Sparse,Bellman-Ford,0,259,12470128
260,259,Sparse,A*,0,259,57307
260,259,Sparse,Dijkstra,0,259,98171
260,259,Sparse,Floyd-Warshall,0,259,8517837
260,259,Sparse,Bellman-Ford,0,259,11769469
260,259,Sparse,A*,0,259,52424
260,259,Sparse,Dijkstra,0,259,88725
260,259,Sparse,Floyd-Warshall,0,259,8787396
260,259,Sparse,Bellman-Ford,0,259,11921434
260,259,Sparse,A*,0,259,58587
310,47895,Complete,Dijkstra,0,309,222521
310,47895,Complete,Floyd-Warshall,0,309,19311979
310,47895,Complete,Bellman-Ford,0,309,19970306
310,47895,Complete,A*,0,309,253218
310,47895,Complete,Dijkstra,0,309,215604
310,47895,Complete,Floyd-Warshall,0,309,19819942
310,47895,Complete,Bellman-Ford,0,309,20382521
310,47895,Complete,A*,0,309,291360
310,47895,Complete,Dijkstra,0,309,238049
310,47895,Complete,Floyd-Warshall,0,309,20382209
310,47895,Complete,Bellman-Ford,0,309,20963456
310,47895,Complete,A*,0,309,294588
310,47895,Complete,Dijkstra,0,309,241219
310,47895,Complete,Floyd-Warshall,0,309,20635846
310,47895,Complete,Bellman-Ford,0,309,21400270
310,47895,Complete,A*,0,309,282358
310,47895,Complete,Dijkstra,0,309,268737
310,47895,Complete,Floyd-Warshall,0,309,21202538
310,47895,Complete,Bellman-Ford,0,309,21055456
310,47895,Complete,A*,0,309,282035
310,47895,Complete,Dijkstra,0,309,247787
310,47895,Complete,Floyd-Warshall,0,309,20888881
310,47895,Complete,Bellman-Ford,0,309,21184165
310,47895,Complete,A*,0,309,280300
310,47895,Complete,Dijkstra,0,309,246837
310,47895,Complete,Floyd-Warshall,0,309,20357442
310,47895,Complete,Bellman-Ford,0,309,19673668
310,47895,Complete,A*,0,309,253353
310,47895,Complete,Dijkstra,0,309,217517
310,47895,Complete,Floyd-Warshall,0,309,19332755
310,47895,Complete,Bellman-Ford,0,309,20051352
310,47895,Complete,A*,0,309,299015
310,47895,Complete,Dijkstra,0,309,222676
310,47895,Complete,Floyd-Warshall,0,309,19235273
310,47895,Complete,Bellman-Ford,0,309,19523450
310,47895,Complete,A*,0,309,261352
310,47895,Complete,Dijkstra,0,309,216622
310,47895,Complete,Floyd-Warshall,0,309,19195267
310,47895,Complete,Bellman-Ford,0,309,19504901
310,47895,Complete,A*,0,309,253598
310,19331,Connected,Dijkstra,0,309,162729
310,19331,Connected,Floyd-Warshall,0,309,21817421
310,19331,Connected,Bellman-Ford,0,309,19903545
310,19331,Connected,A*,0,309,547635
310,19331,Connected,Dijkstra,0,309,175938
310,19331,Connected,Floyd-Warshall,0,309,21759649
310,19331,Connected,Bellman-Ford,0,309,19334586
310,19331,Connected,A*,0,309,478254
310,19331,Connected,Dijkstra,0,309,158993
310,19331,Connected,Floyd-Warshall,0,309,21141167
310,19331,Connected,Bellman-Ford,0,309,19335589
310,19331,Connected,A*,0,309,477292
310,19331,Connected,Dijkstra,0,309,158339
310,19331,Connected,Floyd-Warshall,0,309,21392080
310,19331,Connected,Bellman-Ford,0,309,19132049
310,19331,Connected,A*,0,309,490220
310,19331,Connected,Dijkstra,0,309,158372
310,19331,Connected,Floyd-Warshall,0,309,21265562
310,19331,Connected,Bellman-Ford,0,309,18934111
310,19331,Connected,A*,0,309,482329
310,19331,Connected,Dijkstra,0,309,158308
310,19331,Connected,Floyd-Warshall,0,309,20593820
310,19331,Connected,Bellman-Ford,0,309,18783742
310,19331,Connected,A*,0,309,479627
310,19331,Connected,Dijkstra,0,309,156644
310,19331,Connected,Floyd-Warshall,0,309,22389278
310,19331,Connected,Bellman-Ford,0,309,20912749
310,19331,Connected,A*,0,309,533443
310,19331,Connected,Dijkstra,0,309,177446
310,19331,Connected,Floyd-Warshall,0,309,21708926
310,19331,Connected,Bellman-Ford,0,309,18961548
310,19331,Connected,A*,0,309,501514
310,19331,Connected,Dijkstra,0,309,158064
310,19331,Connected,Floyd-Warshall,0,309,20975408
310,19331,Connected,Bellman-Ford,0,309,20489746
310,19331,Connected,A*,0,309,539145
310,19331,Connected,Dijkstra,0,309,178116
310,19331,Connected,Floyd-Warshall,0,309,22382388
310,19331,Connected,Bellman-Ford,0,309,20747176
310,19331,Connected,A*,0,309,481992
310,309,Sparse,Dijkstra,0,309,124504
310,309,Sparse,Floyd-Warshall,0,309,13704302
310,309,Sparse,Bellman-Ford,0,309,20893314
310,309,Sparse,A*,0,309,84794
310,309,Sparse,Dijkstra,0,309,188631
310,309,Sparse,Floyd-Warshall,0,309,14030533
310,309,Sparse,Bellman-Ford,0,309,19793832
310,309,Sparse,A*,0,309,85524
310,309,Sparse,Dijkstra,0,309,141191
310,309,Sparse,Floyd-Warshall,0,309,12918640
310,309,Sparse,Bellman-Ford,0,309,19430347
310,309,Sparse,A*,0,309,77145
310,309,Sparse,Dijkstra,0,309,124462
310,309,Sparse,Floyd-Warshall,0,309,12679759
310,309,Sparse,Bellman-Ford,0,309,18909321
310,309,Sparse,A*,0,309,71158
310,309,Sparse,Dijkstra,0,309,118986
310,309,Sparse,Floyd-Warshall,0,309,12703618
310,309,Sparse,Bellman-Ford,0,309,19686078
310,309,Sparse,A*,0,309,78474
310,309,Sparse,Dijkstra,0,309,131949
310,309,Sparse,Floyd-Warshall,0,309,13555502
310,309,Sparse,Bellman-Ford,0,309,19145987
310,309,Sparse,A*,0,309,72286
310,309,Sparse,Dijkstra,0,309,121801
310,309,Sparse,Floyd-Warshall,0,309,13251707
310,309,Sparse,Bellman-Ford,0,309,19021641
310,309,Sparse,A*,0,309,71674
310,309,Sparse,Dijkstra,0,309,120586
310,309,Sparse,Floyd-Warshall,0,309,12928420
310,309,Sparse,Bellman-Ford,0,309,21469824
310,309,Sparse,A*,0,309,72995
310,309,Sparse,Dijkstra,0,309,129860
310,309,Sparse,Floyd-Warshall,0,309,15029440
310,309,Sparse,Bellman-Ford,0,309,20489051
310,309,Sparse,A*,0,309,98307
310,309,Sparse,Dijkstra,0,309,184364
310,309,Sparse,Floyd-Warshall,0,309,15270443
310,309,Sparse,Bellman-Ford,0,309,20866295
310,309,Sparse,A*,0,309,79342
360,64620,Complete,Dijkstra,0,359,278471
360,64620,Complete,Floyd-Warshall,0,359,28423065
360,64620,Complete,Bellman-Ford,0,359,29367639
360,64620,Complete,A*,0,359,327733
360,64620,Complete,Dijkstra,0,359,265923
360,64620,Complete,Floyd-Warshall,0,359,28207317
360,64620,Complete,Bellman-Ford,0,359,29321923
360,64620,Complete,A*,0,359,328198
360,64620,Complete,Dijkstra,0,359,274867
360,64620,Complete,Floyd-Warshall,0,359,28131301
360,64620,Complete,Bellman-Ford,0,359,29585565
360,64620,Complete,A*,0,359,335880
360,64620,Complete,Dijkstra,0,359,318041
360,64620,Complete,Floyd-Warshall,0,359,32843262
360,64620,Complete,Bellman-Ford,0,359,34692069
360,64620,Complete,A*,0,359,328797
360,64620,Complete,Dijkstra,0,359,308199
360,64620,Complete,Floyd-Warshall,0,359,30411295
360,64620,Complete,Bellman-Ford,0,359,29850778
360,64620,Complete,A*,0,359,328573
360,64620,Complete,Dijkstra,0,359,270543
360,64620,Complete,Floyd-Warshall,0,359,28364195
360,64620,Complete,Bellman-Ford,0,359,29427567
360,64620,Complete,A*,0,359,328619
360,64620,Complete,Dijkstra,0,359,266792
360,64620,Complete,Floyd-Warshall,0,359,28301419
360,64620,Complete,Bellman-Ford,0,359,29564863
360,64620,Complete,A*,0,359,327596
360,64620,Complete,Dijkstra,0,359,264577
360,64620,Complete,Floyd-Warshall,0,359,29430289
360,64620,Complete,Bellman-Ford,0,359,31325657
360,64620,Complete,A*,0,359,391784
360,64620,Complete,Dijkstra,0,359,298265
360,64620,Complete,Floyd-Warshall,0,359,29778253
360,64620,Complete,Bellman-Ford,0,359,29681358
360,64620,Complete,A*,0,359,330009
360,64620,Complete,Dijkstra,0,359,267409
360,64620,Complete,Floyd-Warshall,0,359,28654282
360,64620,Complete,Bellman-Ford,0,359,29418752
360,64620,Complete,A*,0,359,332444
360,25952,Connected,Dijkstra,0,359,194878
360,25952,Connected,Floyd-Warshall,0,359,31287903
360,25952,Connected,Bellman-Ford,0,359,29657343
360,25952,Connected,A*,0,359,620140
360,25952,Connected,Dijkstra,0,359,197515
360,25952,Connected,Floyd-Warshall,0,359,31141916
360,25952,Connected,Bellman-Ford,0,359,31362148
360,25952,Connected,A*,0,359,622394
360,25952,Connected,Dijkstra,0,359,196354
360,25952,Connected,Floyd-Warshall,0,359,34595878
360,25952,Connected,Bellman-Ford,0,359,31323136
360,25952,Connected,A*,0,359,653379
360,25952,Connected,Dijkstra,0,359,284684
360,25952,Connected,Floyd-Warshall,0,359,33155255
360,25952,Connected,Bellman-Ford,0,359,30253656
360,25952,Connected,A*,0,359,629375
360,25952,Connected,Dijkstra,0,359,197838
360,25952,Connected,Floyd-Warshall,0,359,31439234
360,25952,Connected,Bellman-Ford,0,359,29549704
360,25952,Connected,A*,0,359,698375
360,25952,Connected,Dijkstra,0,359,223694
360,25952,Connected,Floyd-Warshall,0,359,31254395
360,25952,Connected,Bellman-Ford,0,359,29412443
360,25952,Connected,A*,0,359,615349
360,25952,Connected,Dijkstra,0,359,197277
360,25952,Connected,Floyd-Warshall,0,359,31143919
360,25952,Connected,Bellman-Ford,0,359,31204449
360,25952,Connected,A*,0,359,757774
360,25952,Connected,Dijkstra,0,359,283628
360,25952,Connected,Floyd-Warshall,0,359,35694926
360,25952,Connected,Bellman-Ford,0,359,32147830
360,25952,Connected,A*,0,359,693151
360,25952,Connected,Dijkstra,0,359,280859
360,25952,Connected,Floyd-Warshall,0,359,32065303
360,25952,Connected,Bellman-Ford,0,359,29546157
360,25952,Connected,A*,0,359,622616
360,25952,Connected,Dijkstra,0,359,195928
360,25952,Connected,Floyd-Warshall,0,359,30839778
360,25952,Connected,Bellman-Ford,0,359,29271208
360,25952,Connected,A*,0,359,626541
360,359,Sparse,Dijkstra,0,359,165065
360,359,Sparse,Floyd-Warshall,0,359,19487738
360,359,Sparse,Bellman-Ford,0,359,29300763
360,359,Sparse,A*,0,359,93982
360,359,Sparse,Dijkstra,0,359,157163
360,359,Sparse,Floyd-Warshall,0,359,19349405
360,359,Sparse,Bellman-Ford,0,359,29616962
360,359,Sparse,A*,0,359,103563
360,359,Sparse,Dijkstra,0,359,174177
360,359,Sparse,Floyd-Warshall,0,359,21364290
360,359,Sparse,Bellman-Ford,0,359,31813146
360,359,Sparse,A*,0,359,98323
360,359,Sparse,Dijkstra,0,359,158752
360,359,Sparse,Floyd-Warshall,0,359,21087618
360,359,Sparse,Bellman-Ford,0,359,31811955
360,359,Sparse,A*,0,359,94064
360,359,Sparse,Dijkstra,0,359,158794
360,359,Sparse,Floyd-Warshall,0,359,19884286
360,359,Sparse,Bellman-Ford,0,359,29544997
360,359,Sparse,A*,0,359,94498
360,359,Sparse,Dijkstra,0,359,157699
360,359,Sparse,Floyd-Warshall,0,359,19702822
360,359,Sparse,Bellman-Ford,0,359,29421840
360,359,Sparse,A*,0,359,93741
360,359,Sparse,Dijkstra,0,359,156768
360,359,Sparse,Floyd-Warshall,0,359,19430690
360,359,Sparse,Bellman-Ford,0,359,29529592
360,359,Sparse,A*,0,359,93476
360,359,Sparse,Dijkstra,0,359,156726
360,359,Sparse,Floyd-Warshall,0,359,19344482
360,359,Sparse,Bellman-Ford,0,359,29502339
360,359,Sparse,A*,0,359,93638
360,359,Sparse,Dijkstra,0,359,155653
360,359,Sparse,Floyd-Warshall,0,359,20598987
360,359,Sparse,Bellman-Ford,0,359,31853920
360,359,Sparse,A*,0,359,94136
360,359,Sparse,Dijkstra,0,359,157129
360,359,Sparse,Floyd-Warshall,0,359,21029967
360,359,Sparse,Bellman-Ford,0,359,31661018
360,359,Sparse,A*,0,359,137338
410,83845,Complete,Dijkstra,0,409,366664
410,83845,Complete,Floyd-Warshall,0,409,41937680
410,83845,Complete,Bellman-Ford,0,409,43579692
410,83845,Complete,A*,0,409,431556
410,83845,Complete,Dijkstra,0,409,317548
410,83845,Complete,Floyd-Warshall,0,409,40833352
410,83845,Complete,Bellman-Ford,0,409,43595994
410,83845,Complete,A*,0,409,455038
410,83845,Complete,Dijkstra,0,409,339558
410,83845,Complete,Floyd-Warshall,0,409,43947809
410,83845,Complete,Bellman-Ford,0,409,46297504
410,83845,Complete,A*,0,409,469062
410,83845,Complete,Dijkstra,0,409,415363
410,83845,Complete,Floyd-Warshall,0,409,43520724
410,83845,Complete,Bellman-Ford,0,409,43650467
410,83845,Complete,A*,0,409,413075
410,83845,Complete,Dijkstra,0,409,324902
410,83845,Complete,Floyd-Warshall,0,409,40802019
410,83845,Complete,Bellman-Ford,0,409,43223002
410,83845,Complete,A*,0,409,419333
410,83845,Complete,Dijkstra,0,409,320103
410,83845,Complete,Floyd-Warshall,0,409,40770125
410,83845,Complete,Bellman-Ford,0,409,45463442
410,83845,Complete,A*,0,409,460218
410,83845,Complete,Dijkstra,0,409,361574
410,83845,Complete,Floyd-Warshall,0,409,43648929
410,83845,Complete,Bellman-Ford,0,409,47364953
410,83845,Complete,A*,0,409,456187
410,83845,Complete,Dijkstra,0,409,349243
410,83845,Complete,Floyd-Warshall,0,409,42422770
410,83845,Complete,Bellman-Ford,0,409,45706314
410,83845,Complete,A*,0,409,463201
410,83845,Complete,Dijkstra,0,409,319692
410,83845,Complete,Floyd-Warshall,0,409,41248261
410,83845,Complete,Bellman-Ford,0,409,45697722
410,83845,Complete,A*,0,409,413837
410,83845,Complete,Dijkstra,0,409,323263
410,83845,Complete,Floyd-Warshall,0,409,42403122
410,83845,Complete,Bellman-Ford,0,409,44049591
410,83845,Complete,A*,0,409,413936
410,33764,Connected,Dijkstra,0,409,296800
410,33764,Connected,Floyd-Warshall,0,409,45526544
410,33764,Connected,Bellman-Ford,0,409,43263918
410,33764,Connected,A*,0,409,798832
410,33764,Connected,Dijkstra,0,409,264007
410,33764,Connected,Floyd-Warshall,0,409,45058494
410,33764,Connected,Bellman-Ford,0,409,43170279
410,33764,Connected,A*,0,409,801611
410,33764,Connected,Dijkstra,0,409,255467
410,33764,Connected,Floyd-Warshall,0,409,47856791
410,33764,Connected,Bellman-Ford,0,409,46458879
410,33764,Connected,A*,0,409,867727
410,33764,Connected,Dijkstra,0,409,271736
410,33764,Connected,Floyd-Warshall,0,409,47266830
410,33764,Connected,Bellman-Ford,0,409,46064996
410,33764,Connected,A*,0,409,876120
410,33764,Connected,Dijkstra,0,409,241340
410,33764,Connected,Floyd-Warshall,0,409,45546184
410,33764,Connected,Bellman-Ford,0,409,47181408
410,33764,Connected,A*,0,409,793107
410,33764,Connected,Dijkstra,0,409,242992
410,33764,Connected,Floyd-Warshall,0,409,45720930
410,33764,Connected,Bellman-Ford,0,409,43248471
410,33764,Connected,A*,0,409,798786
410,33764,Connected,Dijkstra,0,409,348432
410,33764,Connected,Floyd-Warshall,0,409,45945767
410,33764,Connected,Bellman-Ford,0,409,43389729
410,33764,Connected,A*,0,409,809495
410,33764,Connected,Dijkstra,0,409,253317
410,33764,Connected,Floyd-Warshall,0,409,44945351
410,33764,Connected,Bellman-Ford,0,409,44998720
410,33764,Connected,A*,0,409,926702
410,33764,Connected,Dijkstra,0,409,306974
410,33764,Connected,Floyd-Warshall,0,409,48029023
410,33764,Connected,Bellman-Ford,0,409,44696979
410,33764,Connected,A*,0,409,790965
410,33764,Connected,Dijkstra,0,409,243471
410,33764,Connected,Floyd-Warshall,0,409,46686057
410,33764,Connected,Bellman-Ford,0,409,45424626
410,33764,Connected,A*,0,409,896915
410,409,Sparse,Dijkstra,0,409,225874
410,409,Sparse,Floyd-Warshall,0,409,29443148
410,409,Sparse,Bellman-Ford,0,409,43344518
410,409,Sparse,A*,0,409,119680
410,409,Sparse,Dijkstra,0,409,200841
410,409,Sparse,Floyd-Warshall,0,409,31587265
410,409,Sparse,Bellman-Ford,0,409,44537622
410,409,Sparse,A*,0,409,119467
410,409,Sparse,Dijkstra,0,409,199313
410,409,Sparse,Floyd-Warshall,0,409,28340949
410,409,Sparse,Bellman-Ford,0,409,45634021
410,409,Sparse,A*,0,409,132272
410,409,Sparse,Dijkstra,0,409,222197
410,409,Sparse,Floyd-Warshall,0,409,29184163
410,409,Sparse,Bellman-Ford,0,409,43893323
410,409,Sparse,A*,0,409,119278
410,409,Sparse,Dijkstra,0,409,201056
410,409,Sparse,Floyd-Warshall,0,409,28436396
410,409,Sparse,Bellman-Ford,0,409,43350542
410,409,Sparse,A*,0,409,126369
410,409,Sparse,Dijkstra,0,409,200804
410,409,Sparse,Floyd-Warshall,0,409,28337035
410,409,Sparse,Bellman-Ford,0,409,43024689
410,409,Sparse,A*,0,409,118590
410,409,Sparse,Dijkstra,0,409,199527
410,409,Sparse,Floyd-Warshall,0,409,28252759
410,409,Sparse,Bellman-Ford,0,409,43077359
410,409,Sparse,A*,0,409,118835
410,409,Sparse,Dijkstra,0,409,197573
410,409,Sparse,Floyd-Warshall,0,409,28558770
410,409,Sparse,Bellman-Ford,0,409,43194572
410,409,Sparse,A*,0,409,126013
410,409,Sparse,Dijkstra,0,409,208236
410,409,Sparse,Floyd-Warshall,0,409,28369769
410,409,Sparse,Bellman-Ford,0,409,43031821
410,409,Sparse,A*,0,409,118437
410,409,Sparse,Dijkstra,0,409,199732
410,409,Sparse,Floyd-Warshall,0,409,28246189
410,409,Sparse,Bellman-Ford,0,409,46504631
410,409,Sparse,A*,0,409,132776
460,105570,Complete,Dijkstra,0,459,383348
460,105570,Complete,Floyd-Warshall,0,459,58938686
460,105570,Complete,Bellman-Ford,0,459,63041773
460,105570,Complete,A*,0,459,550157
460,105570,Complete,Dijkstra,0,459,381539
460,105570,Complete,Floyd-Warshall,0,459,57564110
460,105570,Complete,Bellman-Ford,0,459,60796934
460,105570,Complete,A*,0,459,531857
460,105570,Complete,Dijkstra,0,459,484749
460,105570,Complete,Floyd-Warshall,0,459,56732597
460,105570,Complete,Bellman-Ford,0,459,61159607
460,105570,Complete,A*,0,459,508062
460,105570,Complete,Dijkstra,0,459,380259
460,105570,Complete,Floyd-Warshall,0,459,56845973
460,105570,Complete,Bellman-Ford,0,459,61235021
460,105570,Complete,A*,0,459,507773
460,105570,Complete,Dijkstra,0,459,380928
460,105570,Complete,Floyd-Warshall,0,459,56758675
460,105570,Complete,Bellman-Ford,0,459,61701202
460,105570,Complete,A*,0,459,533048
460,105570,Complete,Dijkstra,0,459,379940
460,105570,Complete,Floyd-Warshall,0,459,57195840
460,105570,Complete,Bellman-Ford,0,459,60894132
460,105570,Complete,A*,0,459,508301
460,105570,Complete,Dijkstra,0,459,385189
460,105570,Complete,Floyd-Warshall,0,459,57142131
460,105570,Complete,Bellman-Ford,0,459,60907949
460,105570,Complete,A*,0,459,571562
460,105570,Complete,Dijkstra,0,459,386768
460,105570,Complete,Floyd-Warshall,0,459,57510511
460,105570,Complete,Bellman-Ford,0,459,62825232
460,105570,Complete,A*,0,459,562213
460,105570,Complete,Dijkstra,0,459,431935
460,105570,Complete,Floyd-Warshall,0,459,60190573
460,105570,Complete,Bellman-Ford,0,459,62903419
460,105570,Complete,A*,0,459,605913
460,105570,Complete,Dijkstra,0,459,387523
460,105570,Complete,Floyd-Warshall,0,459,57573942
460,105570,Complete,Bellman-Ford,0,459,60892823
460,105570,Complete,A*,0,459,508167
460,42741,Connected,Dijkstra,0,459,307127
460,42741,Connected,Floyd-Warshall,0,459,61744612
460,42741,Connected,Bellman-Ford,0,459,61034681
460,42741,Connected,A*,0,459,1085089
460,42741,Connected,Dijkstra,0,459,296811
460,42741,Connected,Floyd-Warshall,0,459,61545797
460,42741,Connected,Bellman-Ford,0,459,62963201
460,42741,Connected,A*,0,459,1040943
460,42741,Connected,Dijkstra,0,459,320077
460,42741,Connected,Floyd-Warshall,0,459,61566453
460,42741,Connected,Bellman-Ford,0,459,62395765
460,42741,Connected,A*,0,459,1041516
460,42741,Connected,Dijkstra,0,459,293453
460,42741,Connected,Floyd-Warshall,0,459,61263202
460,42741,Connected,Bellman-Ford,0,459,62547309
460,42741,Connected,A*,0,459,993397
460,42741,Connected,Dijkstra,0,459,308326
460,42741,Connected,Floyd-Warshall,0,459,61477812
460,42741,Connected,Bellman-Ford,0,459,60820396
460,42741,Connected,A*,0,459,1027284
460,42741,Connected,Dijkstra,0,459,297379
460,42741,Connected,Floyd-Warshall,0,459,62034257
460,42741,Connected,Bellman-Ford,0,459,61013992
460,42741,Connected,A*,0,459,1003557
460,42741,Connected,Dijkstra,0,459,296226
460,42741,Connected,Floyd-Warshall,0,459,61970188
460,42741,Connected,Bellman-Ford,0,459,61046187
460,42741,Connected,A*,0,459,994612
460,42741,Connected,Dijkstra,0,459,312622
460,42741,Connected,Floyd-Warshall,0,459,62460672
460,42741,Connected,Bellman-Ford,0,459,61274238
460,42741,Connected,A*,0,459,998205
460,42741,Connected,Dijkstra,0,459,293747
460,42741,Connected,Floyd-Warshall,0,459,61956118
460,42741,Connected,Bellman-Ford,0,459,60712793
460,42741,Connected,A*,0,459,1001692
460,42741,Connected,Dijkstra,0,459,308484
460,42741,Connected,Floyd-Warshall,0,459,61186099
460,42741,Connected,Bellman-Ford,0,459,60696055
460,42741,Connected,A*,0,459,998288
460,459,Sparse,Dijkstra,0,459,251433
460,459,Sparse,Floyd-Warshall,0,459,39343556
460,459,Sparse,Bellman-Ford,0,459,61161464
460,459,Sparse,A*,0,459,147512
460,459,Sparse,Dijkstra,0,459,247766
460,459,Sparse,Floyd-Warshall,0,459,39924894
460,459,Sparse,Bellman-Ford,0,459,60734518
460,459,Sparse,A*,0,459,147232
460,459,Sparse,Dijkstra,0,459,246235
460,459,Sparse,Floyd-Warshall,0,459,39176411
460,459,Sparse,Bellman-Ford,0,459,60866802
460,459,Sparse,A*,0,459,146801
460,459,Sparse,Dijkstra,0,459,247424
460,459,Sparse,Floyd-Warshall,0,459,39203326
460,459,Sparse,Bellman-Ford,0,459,60777385
460,459,Sparse,A*,0,459,147466
460,459,Sparse,Dijkstra,0,459,246980
460,459,Sparse,Floyd-Warshall,0,459,39467776
460,459,Sparse,Bellman-Ford,0,459,60678003
460,459,Sparse,A*,0,459,160938
460,459,Sparse,Dijkstra,0,459,245271
460,459,Sparse,Floyd-Warshall,0,459,39254199
460,459,Sparse,Bellman-Ford,0,459,60706179
460,459,Sparse,A*,0,459,161938
460,459,Sparse,Dijkstra,0,459,257458
460,459,Sparse,Floyd-Warshall,0,459,39271259
